endTime,artistName,trackName,msPlayed,timePlayed,tipo
2021-01-16 22:51:00,SpinCast,Andre Lara Resende põe o “estado da arte” da economia a serviço da sociedade,2236064,0 days 00:37:16.064000,podcast
2021-01-16 22:52:00,O Lado Negro Da Força,O que ficou pra trás (His House) #86,84943,0 days 00:01:24.943000,podcast
2021-01-16 23:03:00,THShow,Papo de Ponta s01e02 - Golfinhos,616597,0 days 00:10:16.597000,podcast
2021-01-16 23:57:00,Quem Somos Nós?,"Episode 349: Filosofia e Natureza, com Fernando Andrade (Baruch de Espinosa)",1808608,0 days 00:30:08.608000,podcast
2021-01-17 03:24:00,Prancheta do PVC - Paulo Vinícius Coelho,"Palmeiras e Grêmio têm muita coisa embutida, não é só o jogo",261041,0 days 00:04:21.041000,podcast
2021-01-17 03:24:00,Xadrez Verbal,Xadrez Verbal #01,2621,0 days 00:00:02.621000,podcast
2021-01-17 03:24:00,Prancheta do PVC - Paulo Vinícius Coelho,Palmeiras tenta antecipar jogo contra o Vasco,16780,0 days 00:00:16.780000,podcast
2021-01-17 05:44:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,2548570,0 days 00:42:28.570000,podcast
2021-01-18 10:40:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,931000,0 days 00:15:31,podcast
2021-01-18 15:28:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,1094840,0 days 00:18:14.840000,podcast
2021-01-18 15:31:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,185621,0 days 00:03:05.621000,podcast
2021-01-18 15:42:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,517857,0 days 00:08:37.857000,podcast
2021-01-18 15:45:00,Los Hermanos,Condicional,208145,0 days 00:03:28.145000,música
2021-01-18 15:49:00,Los Hermanos,Pois é,204011,0 days 00:03:24.011000,música
2021-01-18 15:53:00,Los Hermanos,Dois Barcos,280637,0 days 00:04:40.637000,música
2021-01-18 15:57:00,Los Hermanos,Do Sétimo Andar,226946,0 days 00:03:46.946000,música
2021-01-18 16:01:00,Los Hermanos,Último Romance,263440,0 days 00:04:23.440000,música
2021-01-18 16:05:00,Los Hermanos,Retrato Pra Iaia,237262,0 days 00:03:57.262000,música
2021-01-18 16:08:00,Los Hermanos,Quem Sabe - Ao Vivo,137138,0 days 00:02:17.138000,música
2021-01-18 16:12:00,Los Hermanos,Fingi na Hora Rir,13115,0 days 00:00:13.115000,música
2021-01-18 16:12:00,Los Hermanos,O Velho e o Moço,243000,0 days 00:04:03,música
2021-01-19 00:04:00,Prancheta do PVC - Paulo Vinícius Coelho,'Esse é o Campeonato Brasileiro mais equilibrado de todos',365087,0 days 00:06:05.087000,podcast
2021-01-19 00:08:00,Medo e Delírio em Brasília,Vacina eu tomo! (ft. Craque Neto) 1h edition,222292,0 days 00:03:42.292000,podcast
2021-01-19 00:08:00,A Mesa,"A Mesa #36 - ""Cara de campeão""? A disputa sem favoritos pelo Brasileirão",7803,0 days 00:00:07.803000,podcast
2021-01-19 01:01:00,A Mesa,"A Mesa #36 - ""Cara de campeão""? A disputa sem favoritos pelo Brasileirão",2786563,0 days 00:46:26.563000,podcast
2021-01-19 10:06:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,911800,0 days 00:15:11.800000,podcast
2021-01-19 15:00:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,23578,0 days 00:00:23.578000,podcast
2021-01-19 15:01:00,Markus Krunegård,Hela livet var ett disco,72568,0 days 00:01:12.568000,música
2021-01-19 15:11:00,Viracasacas Podcast,EH VÁRZEA 007 - Chernobyl é aqui,600215,0 days 00:10:00.215000,podcast
2021-01-19 15:14:00,Hurula,Tro på er ruin,9227,0 days 00:00:09.227000,música
2021-01-19 15:14:00,Håkan Hellström,Kaos är min lady,132472,0 days 00:02:12.472000,música
2021-01-19 15:17:00,Those Dancing Days,Hitten,167978,0 days 00:02:47.978000,música
2021-01-19 21:10:00,John Ulhoa,Diga Sim,79640,0 days 00:01:19.640000,música
2021-01-19 23:29:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,2894721,0 days 00:48:14.721000,podcast
2021-01-20 00:26:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,528938,0 days 00:08:48.938000,podcast
2021-01-20 00:36:00,Prancheta do PVC - Paulo Vinícius Coelho,Vitória impressionante do Palmeiras embola ainda mais o campeonato,526706,0 days 00:08:46.706000,podcast
2021-01-20 01:29:00,Trivela,Trivela #312 Alerta Vermelho,2806492,0 days 00:46:46.492000,podcast
2021-01-20 01:59:00,Trivela,Trivela #312 Alerta Vermelho,787,0 days 00:00:00.787000,podcast
2021-01-20 01:59:00,Xadrez Verbal,Xadrez Verbal #248 Don't Run To The Hill,4158235,0 days 01:09:18.235000,podcast
2021-01-20 02:12:00,Trivela,Trivela #312 Alerta Vermelho,714286,0 days 00:11:54.286000,podcast
2021-01-20 02:30:00,SpinCast,O que fazer quando só a incerteza é certa? | COMO FAZEMOS NOSSAS CABEÇAS?,1035479,0 days 00:17:15.479000,podcast
2021-01-20 02:48:00,Durma com essa,"O governo Bolsonaro avariado, desmentido e preocupado | 19.jan.21",1071404,0 days 00:17:51.404000,podcast
2021-01-20 02:48:00,Roda Viva ,Manhattan Connection | 18/01/2021,2861,0 days 00:00:02.861000,podcast
2021-01-20 02:48:00,Prancheta do PVC - Paulo Vinícius Coelho,Goleadas de Palmeiras e Flamengo esquentam disputa pelo título,22497,0 days 00:00:22.497000,podcast
2021-01-20 08:24:00,Viracasacas Podcast,#206 Donald Trump e a Revolta dos Otários - com Tanguy Baghdadi e Amauri Gonzo,1523320,0 days 00:25:23.320000,podcast
2021-01-20 22:33:00,Durma com essa,O futuro de Donald Trump após seu governo chegar ao fim | 20.jan.21,870739,0 days 00:14:30.739000,podcast
2021-01-20 22:40:00,Café da Manhã,Alertas ao governo antes da crise em Manaus,422879,0 days 00:07:02.879000,podcast
2021-01-20 23:01:00,Café da Manhã,Alertas ao governo antes da crise em Manaus,584362,0 days 00:09:44.362000,podcast
2021-01-20 23:11:00,Medo e Delírio em Brasília,"Dia 746, 747 e 748 | ""Apesar das vacinas"" e ""apesar de você"" | 16, 17 e 18/01/21",612438,0 days 00:10:12.438000,podcast
2021-01-20 23:56:00,Medo e Delírio em Brasília,"Dia 746, 747 e 748 | ""Apesar das vacinas"" e ""apesar de você"" | 16, 17 e 18/01/21",1043227,0 days 00:17:23.227000,podcast
2021-01-21 00:10:00,Medo e Delírio em Brasília,"Dia 746, 747 e 748 | ""Apesar das vacinas"" e ""apesar de você"" | 16, 17 e 18/01/21",732834,0 days 00:12:12.834000,podcast
2021-01-21 00:19:00,Prancheta do PVC - Paulo Vinícius Coelho,São Paulo tem jogo decisivo contra o Internacional,527583,0 days 00:08:47.583000,podcast
2021-01-21 00:21:00,Infiltrados No Cast,Comitê do Carrefour e o legado de Zumbi - A verdade sobre Palmares,134754,0 days 00:02:14.754000,podcast
2021-01-21 06:21:00,Infiltrados No Cast,Comitê do Carrefour e o legado de Zumbi - A verdade sobre Palmares,12080,0 days 00:00:12.080000,podcast
2021-01-21 07:49:00,Infiltrados No Cast,Comitê do Carrefour e o legado de Zumbi - A verdade sobre Palmares,601120,0 days 00:10:01.120000,podcast
2021-01-21 17:01:00,A Mesa,"A Mesa #37 - ""Foi lindo, cara"": o atropelo Colorado no São Paulo de Diniz, empate amargo no Sul e ""decisão"" em Brasília",938040,0 days 00:15:38.040000,podcast
2021-01-21 23:54:00,A Mesa,"A Mesa #37 - ""Foi lindo, cara"": o atropelo Colorado no São Paulo de Diniz, empate amargo no Sul e ""decisão"" em Brasília",1853597,0 days 00:30:53.597000,podcast
2021-01-22 00:06:00,Infiltrados No Cast,Comitê do Carrefour e o legado de Zumbi - A verdade sobre Palmares,726072,0 days 00:12:06.072000,podcast
2021-01-22 00:25:00,Durma com essa,A pausa na vacinação em Manaus e os casos de fura-fila pelo país  | 21.jan.21,937435,0 days 00:15:37.435000,podcast
2021-01-22 00:28:00,CAOScast,Guru 2021,161804,0 days 00:02:41.804000,podcast
2021-01-22 00:57:00,Afrofuturo, Pausas ,1617235,0 days 00:26:57.235000,podcast
2021-01-22 01:25:00,Afrofuturo, Pausas ,808122,0 days 00:13:28.122000,podcast
2021-01-22 02:33:00,Viracasacas Podcast,#206 Donald Trump e a Revolta dos Otários - com Tanguy Baghdadi e Amauri Gonzo,3146111,0 days 00:52:26.111000,podcast
2021-01-22 06:35:00,Trivela,Trivela #313 Líder Colorado,1628760,0 days 00:27:08.760000,podcast
2021-01-22 16:28:00,Trivela,Trivela #313 Líder Colorado,868210,0 days 00:14:28.210000,podcast
2021-01-23 00:40:00,Trivela,Trivela #313 Líder Colorado,1083681,0 days 00:18:03.681000,podcast
2021-01-23 00:43:00,The Durutti Column,Love No More,167266,0 days 00:02:47.266000,música
2021-01-23 00:54:00,THShow,Fininho da Semana s01e18 - ONU reconhece benefícios da maconha,681844,0 days 00:11:21.844000,podcast
2021-01-23 00:57:00,The Durutti Column,Pol in G,180399,0 days 00:03:00.399000,música
2021-01-23 01:06:00,Prancheta do PVC - Paulo Vinícius Coelho,"Decreto libera até 7,8 mil pessoas no Maracanã na final da Libertadores",536293,0 days 00:08:56.293000,podcast
2021-01-23 01:08:00,The Durutti Column,People's Pleasure Park,8252,0 days 00:00:08.252000,música
2021-01-23 01:08:00,The Durutti Column,Opera 1,131379,0 days 00:02:11.379000,música
2021-01-23 01:11:00,Ioda Beats,Eu Já Sabia - Remix,178500,0 days 00:02:58.500000,música
2021-01-23 01:16:00,Nando Reis,O Segundo Sol,262550,0 days 00:04:22.550000,música
2021-01-23 01:19:00,Nando Reis,All Star,198439,0 days 00:03:18.439000,música
2021-01-23 01:23:00,Nando Reis,E.C.T,230285,0 days 00:03:50.285000,música
2021-01-23 01:27:00,Nando Reis,Back To Bad,233684,0 days 00:03:53.684000,música
2021-01-23 01:31:00,Nando Reis,O Segundo Sol,262550,0 days 00:04:22.550000,música
2021-01-23 01:42:00,Nando Reis,Na Estrada,54947,0 days 00:00:54.947000,música
2021-01-23 02:00:00,Medo e Delírio em Brasília,Dia 750 | O general Augusto Aras | 20/01/21,1307633,0 days 00:21:47.633000,podcast
2021-01-23 02:00:00,Nando Reis,Na Estrada,21706,0 days 00:00:21.706000,música
2021-01-23 02:04:00,Nando Reis,Bolo de Rolo,239860,0 days 00:03:59.860000,música
2021-01-23 02:08:00,Al'Tarba,La Plage - CdC09,204457,0 days 00:03:24.457000,música
2021-01-23 02:11:00,Jorja Smith,Blue Lights - Machiavelli Sessions,216875,0 days 00:03:36.875000,música
2021-01-23 02:14:00,Bad Religion,Emancipation Of The Mind,161806,0 days 00:02:41.806000,música
2021-01-23 02:16:00,Adriana Calcanhotto,Vambora - Discotek Ed & DJ Zé Pedro Remix,94198,0 days 00:01:34.198000,música
2021-01-23 02:18:00,Tropkillaz,Oooh! (I Like It)!,169846,0 days 00:02:49.846000,música
2021-01-23 02:21:00,Marvin Gaye,Symphony - Demo,172045,0 days 00:02:52.045000,música
2021-01-23 02:24:00,Letrux,Déjà-vu Frenesi (Todo Corpo Tem Água),167685,0 days 00:02:47.685000,música
2021-01-23 02:28:00,CPM 22,2014,235341,0 days 00:03:55.341000,música
2021-01-23 02:32:00,Gal Costa,Só Louco,236814,0 days 00:03:56.814000,música
2021-01-23 02:36:00,Natiruts,América Vibra,261556,0 days 00:04:21.556000,música
2021-01-23 02:40:00,Weezer,All My Favorite Songs,202703,0 days 00:03:22.703000,música
2021-01-23 02:43:00,DENNIS,Deixa de Onda (Porra Nenhuma),185000,0 days 00:03:05,música
2021-01-23 02:44:00,Jon Batiste,I NEED YOU,7267,0 days 00:00:07.267000,música
2021-01-23 02:44:00,TRZTN,Hieroglyphs,60164,0 days 00:01:00.164000,música
2021-01-23 02:45:00,Mc Magrinho,Pumba La Pumba 2,52254,0 days 00:00:52.254000,música
2021-01-23 02:47:00,Jon Batiste,I NEED YOU,157133,0 days 00:02:37.133000,música
2021-01-23 02:51:00,Stuphy M,Gorrilaz,199367,0 days 00:03:19.367000,música
2021-01-23 02:54:00,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),203464,0 days 00:03:23.464000,música
2021-01-23 02:55:00,Faouzia,Minefields - Ofenbach Remix,56574,0 days 00:00:56.574000,música
2021-01-23 02:56:00,Keedron Bryant,"I Know I Been Changed (Music From The Motion Picture ""American Skin"") [feat. Gary Clark Jr.]",40621,0 days 00:00:40.621000,música
2021-01-23 02:56:00,O Surto,A Cera,11845,0 days 00:00:11.845000,música
2021-01-23 03:01:00,C2C,The Cell,299493,0 days 00:04:59.493000,música
2021-01-23 03:04:00,-M-,Superchérie,186105,0 days 00:03:06.105000,música
2021-01-23 03:09:00,Gaël Faye,Balade brésilienne,276840,0 days 00:04:36.840000,música
2021-01-23 03:11:00,Gaël Faye,NYC,125267,0 days 00:02:05.267000,música
2021-01-23 03:14:00,Wax Tailor,Misery,195692,0 days 00:03:15.692000,música
2021-01-23 03:17:00,Odezenne,Au Baccara,208493,0 days 00:03:28.493000,música
2021-01-23 03:18:00,C2C,Happy,10101,0 days 00:00:10.101000,música
2021-01-23 03:21:00,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),202040,0 days 00:03:22.040000,música
2021-01-23 03:26:00,Kanye West,Stronger,311867,0 days 00:05:11.867000,música
2021-01-23 03:29:00,Vince Staples,Norf Norf,183160,0 days 00:03:03.160000,música
2021-01-23 03:33:00,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",222987,0 days 00:03:42.987000,música
2021-01-23 03:36:00,Kevin Abstract,Peach,176732,0 days 00:02:56.732000,música
2021-01-23 03:41:00,Mac Miller,Dang! (feat. Anderson .Paak),305350,0 days 00:05:05.350000,música
2021-01-23 03:44:00,Frank Ocean,Pink + White,184516,0 days 00:03:04.516000,música
2021-01-23 06:22:00,Rádio Companhia,#125 - Um apartamento em Urano: conversa sobre o livro de Paul B. Preciado,80021,0 days 00:01:20.021000,podcast
2021-01-23 06:29:00,Rádio Companhia,#125 - Um apartamento em Urano: conversa sobre o livro de Paul B. Preciado,102272,0 days 00:01:42.272000,podcast
2021-01-23 06:39:00,Xadrez Verbal,Especial Coronavírus #28,622347,0 days 00:10:22.347000,podcast
2021-01-24 02:02:00,Xadrez Verbal,Especial Coronavírus #28,5058,0 days 00:00:05.058000,podcast
2021-01-24 06:20:00,Xadrez Verbal,Especial Coronavírus #28,5829580,0 days 01:37:09.580000,podcast
2021-01-24 06:43:00,Rádio Companhia,#125 - Um apartamento em Urano: conversa sobre o livro de Paul B. Preciado,37342,0 days 00:00:37.342000,podcast
2021-01-24 06:43:00,Xadrez Verbal,Especial Coronavírus #28,6897,0 days 00:00:06.897000,podcast
2021-01-24 06:49:00,Medo e Delírio em Brasília,"Dia 751 | ""É um mandato de costas para a Constituição"" | 21/01/21",335462,0 days 00:05:35.462000,podcast
2021-01-24 07:09:00,Sexoterapia,#6: Por que a masturbação ainda é tabu?,627960,0 days 00:10:27.960000,podcast
2021-01-24 09:56:00,Sexoterapia,#6: Por que a masturbação ainda é tabu?,904520,0 days 00:15:04.520000,podcast
2021-01-24 13:45:00,Sexoterapia,#6: Por que a masturbação ainda é tabu?,623322,0 days 00:10:23.322000,podcast
2021-01-24 18:39:00,The Last Shadow Puppets,Aviation,223795,0 days 00:03:43.795000,música
2021-01-24 18:42:00,The Last Shadow Puppets,The Dream Synopsis,183717,0 days 00:03:03.717000,música
2021-01-24 18:45:00,The Last Shadow Puppets,The Element Of Surprise,172000,0 days 00:02:52,música
2021-01-24 18:48:00,The Last Shadow Puppets,Bad Habits,180931,0 days 00:03:00.931000,música
2021-01-24 18:52:00,The Last Shadow Puppets,"Sweet Dreams, TN",236241,0 days 00:03:56.241000,música
2021-01-24 18:55:00,The Last Shadow Puppets,The Bourne Identity,185435,0 days 00:03:05.435000,música
2021-01-24 18:59:00,The Last Shadow Puppets,Miracle Aligner,245714,0 days 00:04:05.714000,música
2021-01-24 19:02:00,The Last Shadow Puppets,She Does The Woods,210234,0 days 00:03:30.234000,música
2021-01-24 19:07:00,The Last Shadow Puppets,Pattern,255188,0 days 00:04:15.188000,música
2021-01-24 19:08:00,The Last Shadow Puppets,Dracula Teeth,64185,0 days 00:01:04.185000,música
2021-01-24 19:10:00,Kanye West,Everything We Need,116559,0 days 00:01:56.559000,música
2021-01-24 19:12:00,Kanye West,Closed On Sunday,151859,0 days 00:02:31.859000,música
2021-01-24 19:16:00,Kanye West,The New Workout Plan,201919,0 days 00:03:21.919000,música
2021-01-24 20:11:00,Kanye West,No More Parties In LA,30076,0 days 00:00:30.076000,música
2021-01-24 20:29:00,Sexoterapia,#6: Por que a masturbação ainda é tabu?,1113862,0 days 00:18:33.862000,podcast
2021-01-24 20:44:00,Urbanidades,Balanço de 2020 e planos para 2021,902936,0 days 00:15:02.936000,podcast
2021-01-24 20:45:00,THShow,"THShow s03e17 - ""Legalização aqui não!"" com Gustavo Devenezio",18526,0 days 00:00:18.526000,podcast
2021-01-24 21:30:00,O Lado Negro Da Força,Soul #89,2008324,0 days 00:33:28.324000,podcast
2021-01-24 23:11:00,Duke Ellington,My Little Brown Book,319733,0 days 00:05:19.733000,música
2021-01-24 23:15:00,Duke Ellington,In A Sentimental Mood,255226,0 days 00:04:15.226000,música
2021-01-24 23:18:00,Miles Davis,Boplicity,181988,0 days 00:03:01.988000,música
2021-01-24 23:21:00,Oscar Peterson Trio,Quiet Nights Of Quiet Stars (Corcovado),172386,0 days 00:02:52.386000,música
2021-01-24 23:26:00,Wes Montgomery,In Your Own Sweet Way,291640,0 days 00:04:51.640000,música
2021-01-24 23:31:00,Bill Evans,Romain,323733,0 days 00:05:23.733000,música
2021-01-24 23:34:00,Ahmad Jamal,I'll Never Stop Loving You,183066,0 days 00:03:03.066000,música
2021-01-24 23:42:00,Miles Davis,Maiysha (So Long) (feat. Erykah Badu),449725,0 days 00:07:29.725000,música
2021-01-24 23:48:00,Bill Evans,Skating In Central Park,324198,0 days 00:05:24.198000,música
2021-01-24 23:51:00,Miles Davis,Blue in Green (feat. John Coltrane & Bill Evans),218279,0 days 00:03:38.279000,música
2021-01-25 02:04:00,ANAVITÓRIA,não passa vontade,221751,0 days 00:03:41.751000,música
2021-01-25 02:08:00,DUDA BEAT,Chega,185528,0 days 00:03:05.528000,música
2021-01-25 02:15:00,Nando Reis,O Segundo Sol,262550,0 days 00:04:22.550000,música
2021-01-25 02:19:00,Nando Reis,Bolo de Rolo,239860,0 days 00:03:59.860000,música
2021-01-25 02:23:00,DUDA BEAT,Egoísta,223795,0 days 00:03:43.795000,música
2021-01-25 02:27:00,Los Hermanos,Último Romance,263440,0 days 00:04:23.440000,música
2021-01-25 02:30:00,Los Hermanos,Deixa o Verão,159933,0 days 00:02:39.933000,música
2021-01-25 02:33:00,Los Hermanos,Corre Corre,193237,0 days 00:03:13.237000,música
2021-01-25 02:37:00,BRAZA,Va Salir,253098,0 days 00:04:13.098000,música
2021-01-25 02:40:00,ANAVITÓRIA,não passa vontade,3020,0 days 00:00:03.020000,música
2021-01-25 02:40:00,BRAZA,Ando Meio Desligado,160033,0 days 00:02:40.033000,música
2021-01-25 02:46:00,Nando Reis,Luz dos Olhos - Ao Vivo,335395,0 days 00:05:35.395000,música
2021-01-25 02:50:00,Nando Reis,Marvin (Patches) - Ao Vivo,281287,0 days 00:04:41.287000,música
2021-01-25 02:50:00,Nando Reis,Luz Dos Olhos - Ao Vivo,4686,0 days 00:00:04.686000,música
2021-01-25 02:52:00,Cássia Eller,No Recreio,100695,0 days 00:01:40.695000,música
2021-01-25 05:53:00,O Lado Negro Da Força,Soul #89,2000421,0 days 00:33:20.421000,podcast
2021-01-25 06:02:00,CAFÉ COM BOULOS,#CaféComBoulos | Por que Bolsonaro não cai?,573625,0 days 00:09:33.625000,podcast
2021-01-25 06:17:00,Rádio Companhia,#125 - Um apartamento em Urano: conversa sobre o livro de Paul B. Preciado,293480,0 days 00:04:53.480000,podcast
2021-01-25 07:48:00,Rádio Companhia,#125 - Um apartamento em Urano: conversa sobre o livro de Paul B. Preciado,602080,0 days 00:10:02.080000,podcast
2021-01-25 14:08:00,Naruhodo,Naruhodo #264 - Por que é importante conhecer nosso colesterol?,1289211,0 days 00:21:29.211000,podcast
2021-01-25 14:27:00,Joseph Solomon,Save the Love,149629,0 days 00:02:29.629000,música
2021-01-25 14:30:00,Meu Time de Botão,Convite para um Botão especial!,171781,0 days 00:02:51.781000,podcast
2021-01-25 14:58:00,Café da Manhã,A diplomacia brasileira em tempos de vacina,1689970,0 days 00:28:09.970000,podcast
2021-01-25 15:28:00,Não Ouvo Podcasts,Não Ouvo #253 - Choque de Cultura,1176830,0 days 00:19:36.830000,podcast
2021-01-25 16:08:00,Não Ouvo Podcasts,Não Ouvo #253 - Choque de Cultura,1513550,0 days 00:25:13.550000,podcast
2021-01-25 16:12:00,Joseph Solomon,Home,259229,0 days 00:04:19.229000,música
2021-01-25 16:15:00,Joseph Solomon,The Ocean,206460,0 days 00:03:26.460000,música
2021-01-25 16:19:00,Joseph Solomon,Gold,207634,0 days 00:03:27.634000,música
2021-01-25 16:53:00,Joseph Solomon,Find Me,173097,0 days 00:02:53.097000,música
2021-01-25 23:08:00,Etta James,Miss You,89710,0 days 00:01:29.710000,música
2021-01-26 00:39:00,Etta James,Gotta Serve Somebody,408672,0 days 00:06:48.672000,música
2021-01-26 00:44:00,Etta James,Don't Let My Baby Ride,315792,0 days 00:05:15.792000,música
2021-01-26 00:49:00,Etta James,Rhymes,276173,0 days 00:04:36.173000,música
2021-01-26 01:09:00,Etta James,Try a Little Tenderness,137041,0 days 00:02:17.041000,música
2021-01-26 03:36:00,Trivela,Trivela #314 Rolo Compressor,1664829,0 days 00:27:44.829000,podcast
2021-01-26 04:12:00,Trivela,Trivela #314 Rolo Compressor,2122952,0 days 00:35:22.952000,podcast
2021-01-26 06:12:00,Prancheta do PVC - Paulo Vinícius Coelho,As crises das relações das torcidas com os técnicos de Flamengo e São Paulo,12787,0 days 00:00:12.787000,podcast
2021-01-26 06:16:00,Naruhodo,Naruhodo #264 - Por que é importante conhecer nosso colesterol?,226970,0 days 00:03:46.970000,podcast
2021-01-26 06:17:00,Esquizofrenoias,"""Minha mãe tem alzheimer"" com Claudia Alves",12780,0 days 00:00:12.780000,podcast
2021-01-26 06:19:00,O Lado Negro Da Força,Dois Africanos #87,122691,0 days 00:02:02.691000,podcast
2021-01-26 06:26:00,Meu Nome é Correria,#15 - Meu Nome é Cris Arcangeli,445712,0 days 00:07:25.712000,podcast
2021-01-26 08:39:00,Não Ouvo Podcasts,Não Ouvo #252 - A Federação Intergaláctica (ft. Nando Motolese),1039663,0 days 00:17:19.663000,podcast
2021-01-26 13:19:00,Etta James,Try a Little Tenderness,286814,0 days 00:04:46.814000,música
2021-01-26 13:24:00,BRAZA,Va Salir,253098,0 days 00:04:13.098000,música
2021-01-26 13:29:00,Etta James,Miss You,360142,0 days 00:06:00.142000,música
2021-01-26 13:33:00,Etta James,Hawg for Ya,224626,0 days 00:03:44.626000,música
2021-01-26 13:49:00,Etta James,You're Gonna Make Me Cry,177513,0 days 00:02:57.513000,música
2021-01-26 14:13:00,Não Ouvo Podcasts,Não Ouvo #252 - A Federação Intergaláctica (ft. Nando Motolese),1329217,0 days 00:22:09.217000,podcast
2021-01-26 14:34:00,Esquizofrenoias,"""Minha mãe tem alzheimer"" com Claudia Alves",666720,0 days 00:11:06.720000,podcast
2021-01-26 14:55:00,Prancheta do PVC - Paulo Vinícius Coelho,Derrota do Corinthians complica plano de ir à Libertadores,281260,0 days 00:04:41.260000,podcast
2021-01-26 15:57:00,Viracasacas Podcast,"#207 - Vacinas, ""tratamentos"" e generais - com João Alho",2482618,0 days 00:41:22.618000,podcast
2021-01-26 16:38:00,Black Alien,Área 51,165838,0 days 00:02:45.838000,música
2021-01-26 16:38:00,Infiltrados No Cast,O que o DNA sabe sobre sua Ancestralidade ,8450,0 days 00:00:08.450000,podcast
2021-01-26 16:43:00,Black Alien,Carta Pra Amy,262433,0 days 00:04:22.433000,música
2021-01-26 16:46:00,Black Alien,Vai Baby,177076,0 days 00:02:57.076000,música
2021-01-26 16:49:00,Black Alien,Que Nem o Meu Cachorro,211349,0 days 00:03:31.349000,música
2021-01-26 16:52:00,Black Alien,Take Ten,153191,0 days 00:02:33.191000,música
2021-01-26 16:55:00,Black Alien,Au Revoir,207262,0 days 00:03:27.262000,música
2021-01-26 16:58:00,Black Alien,Aniversário de Sobriedade,164902,0 days 00:02:44.902000,música
2021-01-26 17:01:00,Black Alien,Jamais Serão,170936,0 days 00:02:50.936000,música
2021-01-26 17:02:00,Black Alien,Capítulo Zero,86983,0 days 00:01:26.983000,música
2021-01-26 17:05:00,Black Alien,Cidadão Honorário (Outro),153810,0 days 00:02:33.810000,música
2021-01-26 17:08:00,Emicida,"Principia (feat. Fabiana Cozza, Pastor Henrique Vieira & Pastoras do Rosário)",183007,0 days 00:03:03.007000,música
2021-01-27 13:23:00,Viracasacas Podcast,"#207 - Vacinas, ""tratamentos"" e generais - com João Alho",2024,0 days 00:00:02.024000,podcast
2021-01-27 13:54:00,Café da Manhã,O peso do inquérito contra Pazuello,1286520,0 days 00:21:26.520000,podcast
2021-01-27 14:22:00,Infiltrados No Cast,O que o DNA sabe sobre sua Ancestralidade ,1549211,0 days 00:25:49.211000,podcast
2021-01-27 14:30:00,Infiltrados No Cast,O que o DNA sabe sobre sua Ancestralidade ,768,0 days 00:00:00.768000,podcast
2021-01-27 15:28:00,Roda Viva ,Baleia Rossi | 25/01/2021,1668160,0 days 00:27:48.160000,podcast
2021-01-28 04:05:00,SOLON,Missing (feat. Chacel),26398,0 days 00:00:26.398000,música
2021-01-28 04:07:00,Dubdogz,Psycho Killer,45040,0 days 00:00:45.040000,música
2021-01-28 04:10:00,Agostta,Sexflix,175312,0 days 00:02:55.312000,música
2021-01-28 04:11:00,Prancheta do PVC - Paulo Vinícius Coelho,Resultados de terça à noite foram ruins para os finalistas da Libertadores,60880,0 days 00:01:00.880000,podcast
2021-01-28 04:12:00,Lucas e Orelha,Não Para,50788,0 days 00:00:50.788000,música
2021-01-28 04:16:00,Anezzi,Nosso Relacionamento,200714,0 days 00:03:20.714000,música
2021-01-28 04:19:00,Jean Tassy,Só Te Avisado,183857,0 days 00:03:03.857000,música
2021-01-28 04:21:00,Lucas Muto,Meu Vício,141875,0 days 00:02:21.875000,música
2021-01-28 04:25:00,Agnes Nunes,São Paulo,232061,0 days 00:03:52.061000,música
2021-01-28 04:28:00,Lucas Guido,Tropical Beat,178236,0 days 00:02:58.236000,música
2021-01-28 04:31:00,Murilo França,Momento,182370,0 days 00:03:02.370000,música
2021-01-28 04:34:00,Enversos,Café,171504,0 days 00:02:51.504000,música
2021-01-28 04:36:00,Kiaz,Censura e Prazer,151034,0 days 00:02:31.034000,música
2021-01-28 13:13:00,Prancheta do PVC - Paulo Vinícius Coelho,Resultados de terça à noite foram ruins para os finalistas da Libertadores,243710,0 days 00:04:03.710000,podcast
2021-01-28 13:31:00,AntiCast,AntiCast 463 – O Último Programa com o Ivan,1086575,0 days 00:18:06.575000,podcast
2021-01-29 14:28:00,AntiCast,AntiCast 463 – O Último Programa com o Ivan,2610520,0 days 00:43:30.520000,podcast
2021-01-29 15:29:00,AntiCast,AntiCast 463 – O Último Programa com o Ivan,1299880,0 days 00:21:39.880000,podcast
2021-01-30 01:17:00,Liniker e os Caramelows,Zero,364359,0 days 00:06:04.359000,música
2021-01-30 01:21:00,Childish Gambino,Sober,252026,0 days 00:04:12.026000,música
